"ID"	"Length"	"MW"	"Charge"	"pI"	"aIndex"	"InstabilityIndex"	"Boman"	"HidrophobicityIndex"	"HMoment"	"TinyAA"	"SmallAA"	"AliphaticAA"	"AromaticAA"	"NonPolarAA"	"PolarAA"	"ChargedAA"	"BasicAA"	"AcidicAA"	"Globular"	"Surface"	"Transmembrane"	"GO1"	"GO2"	"GO3"	"GO4"	"GO5"	"GO6"	"GO7"	"GO8"	"Tetrahymena"
"F4IIK4"	1283	144841.71194	-31.4870445769415	5.31750426500844	86.1184723304754	51.9385814497272	1.61550272798129	0.0258846453624318	0.966051967626882	29.072	48.168	28.293	12.783	53.235	46.765	25.409	12.471	12.938	"0.864100549882168"	0.0934799685781618	0.0424194815396701	0	0	0	1	0	0	0	0	1
"F4IIM1"	2150	230706.01084	-48.8687113442613	4.97218637549605	109.66511627907	42.6023255813953	1.16396744186047	0.0867302325581396	0.829189099556462	33.209	52.884	38.605	5.256	55.209	44.791	22.186	10.512	11.674	"0.84018691588785"	0.0953271028037383	0.0644859813084112	0	1	0	0	0	0	0	1	1
"F4IJJ8"	958	106146.94064	2.38495258898336	7.21146858789448	109.686847599165	36.3925887265136	0.56205636743215	0.211440501043841	0.725948394922133	30.585	48.33	33.716	12.735	59.812	40.188	17.954	10.125	7.829	"0.722573839662447"	0.0643459915611814	0.213080168776371	0	1	0	0	0	0	0	0	1
"F4IMB5"	777	85933.31594	-10.4510702457907	5.23532396812121	94.5688545688546	40.7911196911197	1.38453024453024	0.0648391248391249	0.889854404248939	29.086	49.55	33.719	9.91	58.301	41.699	22.78	11.068	11.712	"0.868318122555411"	0.0508474576271186	0.0808344198174707	0	1	0	0	0	0	0	0	1
"F4IMC7"	389	42486.15014	46.3141741811784	11.7463827899505	68.8174807197943	46.1483290488432	1.98388174807198	-0.0937275064267352	0.730145123842636	36.761	50.643	25.707	9.512	52.442	47.558	26.478	19.794	6.684	"0.931398416886544"	0.00527704485488127	0.0633245382585752	0	1	0	0	0	0	0	0	1
"F4IMI8"	287	33325.46534	-1.75788934609807	6.51767369686035	95.4703832752613	48.3358885017422	1.77501742160279	-0.0150522648083624	0.710574180064355	24.39	40.767	29.965	12.544	51.568	48.432	31.01	16.028	14.983	"0.819494584837545"	0.0505415162454874	0.129963898916967	0	1	0	0	0	0	0	0	1
"F4IMY0"	963	105562.13814	-3.55137132872816	6.72226485771227	73.9563862928349	52.1690550363448	2.18903426791277	-0.0979854620976116	0.799373044874852	32.191	55.556	26.272	7.58	46.314	53.686	26.687	14.123	12.565	"0.963273871983211"	0.0304302203567681	0.00629590766002099	0	1	0	0	0	0	0	0	1
"F4IN86"	548	61429.33894	-25.302149965596	4.79180680733954	70	45.6877737226277	2.50720802919708	-0.155054744525547	0.704300259718884	29.197	51.095	26.642	8.942	46.35	53.65	34.854	16.058	18.796	"0.944237918215613"	0.0278810408921933	0.0278810408921933	0	1	0	0	0	0	0	0	1
"F4INZ9"	366	41949.21184	-2.29045477323678	6.64819685128925	79.8087431693989	45.0262295081967	1.5944262295082	-0.0031967213114754	0.722667352902267	22.131	48.087	25.137	13.388	52.732	47.268	28.142	15.027	13.115	"0.943820224719101"	0.047752808988764	0.00842696629213483	0	1	0	0	0	1	0	0	1
"F4IPY2"	563	63913.88784	1.36082249662923	7.20711141898226	81.9360568383659	51.0559502664298	1.90285968028419	-0.0441385435168739	0.813418870165898	27.886	47.247	26.998	12.078	50.977	49.023	29.307	15.808	13.499	"0.924050632911392"	0.0650994575045208	0.0108499095840868	0	1	0	0	0	0	0	0	1
"F4IQ66"	309	33803.08614	5.24242185063652	8.35244798150157	47.4433656957929	62.0061488673139	2.63925566343042	-0.168705501618123	0.654134869640774	35.599	55.34	17.799	10.68	43.689	56.311	25.89	15.534	10.356	"0.986622073578595"	0.0133779264214047	0	0	0	0	0	0	1	0	0	0
"F4IQ85"	440	49273.51624	19.1926966993981	9.8916251284656	80.2045454545455	31.7368181818182	1.92129545454545	-0.0792727272727273	0.721113343052155	26.364	52.5	29.545	9.773	52.727	47.273	26.591	16.364	10.227	"0.941860465116279"	0.0325581395348837	0.0255813953488372	0	0	0	0	0	1	0	0	0
"F4IQH8"	364	40875.21334	0.54222538593169	7.1670271454501	76.5384615384615	49.9950549450549	2.09843406593407	-0.0998351648351648	0.626680614309377	28.022	47.802	24.725	7.418	43.681	56.319	25.275	13.462	11.813	"0.974576271186441"	0.019774011299435	0.00564971751412429	0	1	0	0	0	0	0	0	1
"F4IRA7"	283	31063.54614	-13.9258447162397	4.6627075974621	71.2720848056537	34.8123674911661	2.52547703180212	-0.168833922261484	0.549873519101698	30.389	55.124	24.735	4.947	40.283	59.717	35.336	15.901	19.435	"1"	0	0	0	1	0	0	0	0	0	0	1
"F4IRB4"	484	54507.65284	-3.50291460628097	6.45208130082337	65.8677685950413	61.2181818181818	2.63688016528926	-0.186012396694215	0.651962217485732	28.306	51.033	21.488	8.058	40.083	59.917	30.372	15.702	14.669	"0.972573839662447"	0.0274261603375527	0	0	0	0	0	0	1	0	0	0
"F4IRF5"	470	51329.95034	10.6509418785983	8.99128915903432	102.404255319149	38.4142553191489	1.21465957446809	0.063468085106383	0.893081652802392	27.872	50.213	32.766	6.809	55.745	44.255	25.106	14.681	10.426	"0.878260869565217"	0.0630434782608696	0.058695652173913	0	1	0	0	0	0	0	0	1
"F4IRP0"	603	69450.98924	5.17766724258449	7.62125058144577	77.0978441127695	40.5951907131012	2.03749585406302	-0.0827860696517413	0.794128851608967	25.705	46.932	25.705	11.111	52.073	47.927	30.182	16.418	13.765	"0.932546374367622"	0.0505902192242833	0.0168634064080944	0	0	0	1	0	0	0	0	1
"F4IS32"	401	45650.93644	-1.91166981552541	6.61334253580484	75.9351620947631	36.0770573566085	1.95982543640898	-0.0584039900249376	0.75573621205437	25.935	47.132	26.185	11.721	51.621	48.379	28.678	14.963	13.716	"0.953964194373402"	0.0434782608695652	0.00255754475703325	0	1	0	0	0	0	0	0	1
"F4ISU2"	1333	148613.73124	-110.026988697196	4.42151015335855	84.0735183795949	51.7957239309827	2.54654913728432	-0.192340585146287	0.863671213200145	28.582	40.885	29.632	3.601	36.009	63.991	37.959	15.529	22.431	"0.985638699924414"	0.00755857898715042	0.00680272108843537	0	0	0	0	0	1	0	0	0
"F4ITI0"	520	58770.19944	14.2856082023475	9.04250465612554	92.25	41.8948076923077	1.05480769230769	0.110942307692308	0.828939529428431	28.654	46.731	30	15.192	58.269	41.731	22.115	13.846	8.269	"0.823529411764706"	0.0588235294117647	0.117647058823529	0	1	0	0	0	0	0	0	1
"F4ITM1"	398	44553.82604	-8.32164177902774	5.78362718161632	97.4371859296482	38.4718592964824	1.30138190954774	0.0578643216080402	0.669430896321282	29.397	50	29.397	9.045	55.528	44.472	25.377	12.814	12.563	"0.891752577319588"	0.0541237113402062	0.0541237113402062	0	0	0	1	0	0	0	0	1
"F4ITM2"	384	43268.29664	3.03281264405639	7.42796840846675	80.6770833333333	41.3546875	1.40666666666667	0.0290364583333333	0.795126849087299	30.469	49.479	25.781	11.198	54.948	45.052	25.26	14.323	10.938	"0.906417112299465"	0.0374331550802139	0.0561497326203209	0	0	0	1	0	0	0	0	1
"F4ITP6"	242	27735.92394	-0.67771605900486	6.78843911943666	96.5702479338843	40.4037190082645	1.68487603305785	0.0143801652892562	0.637753587705452	24.793	45.041	29.339	11.57	50	50	28.099	14.876	13.223	"0.918103448275862"	0.0431034482758621	0.0387931034482759	0	0	0	1	0	0	0	0	1
"F4IU14"	487	55225.58884	13.4740734304373	9.52204525834706	98.2135523613963	35.6655030800821	1.39537987679671	0.0355441478439425	0.771637591656183	25.051	48.049	31.211	10.472	53.388	46.612	27.515	16.016	11.499	"0.865828092243187"	0.0712788259958071	0.0628930817610063	0	1	0	0	0	0	0	0	1
"F4IUM0"	354	41163.67694	-9.20179862263133	5.26843306850518	86.1581920903955	49.8293785310734	2.19474576271186	-0.102655367231638	0.794754506205009	23.164	40.395	26.271	11.582	46.893	53.107	33.616	16.384	17.232	"0.915697674418605"	0.0552325581395349	0.0290697674418605	0	1	0	0	0	0	0	0	1
"F4IV16"	267	30214.42604	-6.2997860822259	6.07132688187765	96.3670411985019	36.7224719101124	1.67588014981273	0.019063670411985	0.650158230185261	26.592	49.064	28.464	11.985	51.311	48.689	27.341	14.232	13.109	"0.976653696498054"	0.00778210116731518	0.0155642023346304	0	1	0	0	0	0	0	0	1
"F4IVM7"	451	51823.46294	3.06973775779232	7.97874716733596	83.8359201773836	38.8086474501109	2.05388026607539	-0.0939911308203991	0.737806498439703	21.286	44.124	27.494	10.421	49.667	50.333	32.373	17.295	15.078	"0.90249433106576"	0.0566893424036281	0.0408163265306122	0	0	0	0	0	1	0	0	0
"F4IVV0"	224	24139.58634	13.6471262149712	10.6147065054688	42.2767857142857	44.315625	3.02040178571429	-0.277678571428571	0.805735803871638	34.821	58.929	15.625	5.804	39.732	60.268	29.911	19.196	10.714	"0.953271028037383"	0.0467289719626168	0	0	0	0	0	0	0	0	1	0
"F4IW10"	754	83111.55384	-6.98024011824583	6.29155757128452	85.1989389920424	37.7419098143236	1.66137931034483	0.00977453580901858	0.76546864420806	28.647	51.724	30.239	9.814	53.846	46.154	26.79	13.793	12.997	"0.915322580645161"	0.0524193548387097	0.032258064516129	0	1	0	0	0	0	0	0	1
"F4IW19"	557	62953.73024	-22.819290173169	4.8102201594205	70.7899461400359	52.7655296229803	2.26901256732496	-0.114326750448833	0.844415151769173	28.366	48.654	25.673	10.233	47.576	52.424	33.393	15.44	17.953	"0.950639853747715"	0.0329067641681901	0.0164533820840951	0	1	0	0	0	0	0	0	1
"F4IWD3"	479	53381.65374	-4.70641895388303	6.45487761784787	83.4446764091858	41.7703549060543	1.69135699373695	0.000313152400835085	0.854691748673287	30.898	50.731	27.975	10.438	50.522	49.478	25.678	13.57	12.109	"0.923240938166311"	0.0362473347547974	0.0405117270788913	0	1	0	0	0	0	0	0	1
"F4IWU7"	201	22600.69114	-4.19702420289673	5.30290350696295	76.5671641791045	37.3656716417911	1.64149253731343	0.0106467661691542	0.837471766165154	27.363	53.234	24.876	11.443	52.736	47.264	24.378	11.94	12.438	"0.952879581151832"	0.031413612565445	0.0157068062827225	0	0	0	1	0	0	0	0	1
"F4IX26"	313	34318.42464	11.4620384634607	9.50552027969003	78.4984025559105	38.7345047923323	1.33111821086262	0.0479552715654952	0.776576869018087	33.546	50.799	27.796	11.182	53.994	46.006	22.045	13.738	8.307	"0.927392739273927"	0.0627062706270627	0.0099009900990099	0	1	0	0	0	1	0	0	1
"F4IXN6"	435	47950.46324	-26.5800074513883	4.3423916602095	62.3218390804598	67.1611494252874	2.50406896551724	-0.119793103448276	0.740418548760434	32.874	57.011	21.609	7.356	41.839	58.161	26.207	10.575	15.632	"0.988235294117647"	0.00941176470588235	0.00235294117647059	0	0	0	1	0	0	0	0	1
"F4IZ09"	391	45343.27724	11.5666020677781	8.83418270509797	86.4705882352941	48.0644501278772	1.53173913043478	0.0164450127877238	0.583276674453401	26.598	45.013	26.343	16.113	51.918	48.082	27.11	16.624	10.486	"0.963254593175853"	0.026246719160105	0.010498687664042	0	0	0	1	0	0	0	0	1
"F4IZL5"	287	32389.76804	-4.76033027392429	6.41968931997301	52.9965156794425	52.3763066202091	2.07592334494774	-0.0806271777003484	0.599488475666909	32.404	53.659	18.815	12.892	50.523	49.477	29.268	15.679	13.589	"0.978339350180505"	0.0216606498194946	0	0	0	0	1	0	0	0	0	1
"F4J0N1"	369	42007.82644	-21.0293344412401	4.51004747655016	91.1382113821138	44.740379403794	1.82010840108401	0.00157181571815719	0.831757986667068	23.577	47.696	28.726	10.569	52.846	47.154	28.726	12.466	16.26	"0.924791086350975"	0.0250696378830084	0.0501392757660167	0	0	0	0	0	1	0	0	0
"F4J0W4"	643	71407.77704	-8.12258885633417	5.29084186199765	90.248833592535	48.7653188180404	1.67303265940902	-0.00320373250388801	0.92939920956803	28.305	51.788	30.638	8.709	54.899	45.101	26.439	12.908	13.53	"0.903633491311216"	0.042654028436019	0.0537124802527646	0	0	0	0	0	1	0	0	0
"F4J1L5"	938	104218.64374	-10.5938522621035	6.0684192725216	84.637526652452	47.1684434968017	1.49598081023454	0.0345735607675906	0.801623259654911	30.917	51.493	29.211	9.915	54.797	45.203	24.52	12.473	12.047	"0.899784482758621"	0.072198275862069	0.0280172413793103	0	0	0	0	0	0	1	0	0
"F4J3D6"	255	29017.47104	0.861714180523443	7.49140651262714	100.509803921569	34.6850980392157	1.20443137254902	0.0704313725490196	0.643810968615174	24.314	44.706	32.157	12.549	53.333	46.667	23.529	12.549	10.98	"0.930612244897959"	0.0571428571428571	0.0122448979591837	0	0	0	1	0	0	0	0	1
"F4J3D9"	966	110688.11784	-43.0498097786098	4.78900738015562	84.2753623188406	35.7997929606625	1.59566252587992	0.0234575569358178	0.787019393953609	24.431	45.652	27.226	14.493	50.725	49.275	27.329	12.629	14.7	"0.933054393305439"	0.0502092050209205	0.0167364016736402	0	0	0	1	0	0	0	0	1
"F4J5L3"	382	43684.83854	11.3657898849866	8.22924718164793	76.7801047120419	51.1303664921466	1.565	-0.00801047120418847	0.652607370878232	28.534	47.12	24.346	13.089	53.665	46.335	27.749	16.754	10.995	"0.924731182795699"	0.0188172043010753	0.0564516129032258	0	0	0	1	0	0	0	0	1
"F4J9A0"	852	94385.59544	-16.922936584232	5.64030263899704	93.5211267605634	41.6758215962441	1.42735915492958	0.0507042253521127	0.840377110372471	28.638	50	31.925	11.385	54.46	45.54	26.761	13.38	13.38	"0.906175771971496"	0.0570071258907363	0.0368171021377672	0	0	0	0	0	1	0	0	0
"F4J9G0"	1646	181924.56364	-4.26103277076568	6.73532003519197	88.0376670716889	45.2085662211422	1.551695018226	0.0235054678007291	0.810789376550032	30.377	52.491	29.465	9.903	54.557	45.443	23.815	12.454	11.361	"0.937041564792176"	0.0287286063569682	0.0342298288508557	0	0	0	0	0	0	0	1	0
"F4JB53"	432	46620.18924	11.634317151315	10.1974460734561	60.5555555555556	52.3821759259259	2.03199074074074	-0.088912037037037	0.774281691336294	33.333	53.704	21.759	5.556	49.074	50.926	18.056	10.648	7.407	"0.981042654028436"	0.00947867298578199	0.00947867298578199	0	0	0	0	0	1	0	0	0
"F4JC97"	1811	202946.20444	-7.13813823670691	6.7368773168108	94.6714522363335	52.8786305908338	1.39098840419658	0.0563390392048592	0.94291023117909	29.542	48.15	31.143	11.817	52.236	47.764	23.799	12.811	10.988	"0.857301499167129"	0.0982787340366463	0.0444197667962243	0	0	0	1	0	0	0	0	1
"F4JCB2"	601	69149.60774	3.24587322075619	7.4245456960326	89.134775374376	47.0384359400998	1.87341098169717	-0.0569051580698835	0.763731335738295	23.96	43.927	27.621	11.814	48.419	51.581	32.612	17.804	14.809	"0.925549915397631"	0.065989847715736	0.00846023688663283	0	0	0	0	0	1	0	0	0
"F4JCI4"	647	72342.92334	16.6933651424103	8.98966481313324	74.9149922720247	34.8625965996909	1.68046367851623	-0.00952086553323028	0.752896516672904	31.994	51.314	25.657	13.292	50.85	49.15	24.575	14.838	9.737	"0.943485086342229"	0.0408163265306122	0.0156985871271586	0	0	0	0	0	0	0	1	0
"F4JG03"	427	46666.73744	-20.0474319314013	4.46226427084147	61.4988290398126	48.3896955503513	2.13779859484778	-0.0726229508196721	0.873501823439018	31.616	55.738	22.248	8.197	49.415	50.585	24.824	10.539	14.286	"0.920863309352518"	0.0695443645083933	0.00959232613908873	0	0	0	1	0	0	0	0	1
"F4JGR5"	569	62741.61114	-11.5673694315001	5.31941636869543	83.9543057996485	36.765553602812	1.3597539543058	0.049402460456942	0.735186620288755	28.822	48.506	27.417	10.369	54.833	45.167	25.132	12.302	12.83	"0.894454382826476"	0.0822898032200358	0.0232558139534884	0	0	0	0	0	0	1	0	0
"F4JGS0"	600	66316.93394	-5.93474320775003	5.53723576817673	83.4166666666667	49.8071666666667	2.07593333333333	-0.0744666666666667	0.794748279508408	30.167	50.833	29.333	7.167	49.5	50.5	28	13.833	14.167	"0.893220338983051"	0.0457627118644068	0.0610169491525424	0	0	0	1	0	0	0	0	1
"F4JGW8"	533	59803.33724	-10.088381597755	5.97068824848338	91.4071294559099	43.1015009380863	1.71696060037523	-0.0118574108818011	0.804121813636336	25.141	46.341	29.268	9.944	51.595	48.405	30.206	15.385	14.822	"0.919694072657744"	0.0478011472275335	0.0325047801147228	0	0	0	0	0	1	0	0	0
"F4JHA2"	884	98689.89464	0.676434156280319	7.06211571913607	90.3054298642534	43.7365384615385	1.59693438914027	0.00674208144796381	0.828652629035002	29.299	50.566	31.109	10.068	52.489	47.511	26.471	14.253	12.217	"0.916475972540046"	0.0537757437070938	0.0297482837528604	0	0	0	0	0	0	1	0	0
"F4JI85"	322	36370.21744	-1.10583689625842	6.72948290318449	83.1366459627329	55.2158385093168	2.0760248447205	-0.0662111801242236	0.663338541602715	23.292	50.311	25.155	8.075	45.652	54.348	23.913	12.733	11.18	"0.990384615384615"	0.00961538461538462	0	0	0	0	1	0	0	0	0	1
"F4JIK9"	741	84297.70294	12.6852062723769	8.55424539329917	76.0188933873144	43.6697705802969	1.71506072874494	-0.00626180836707151	0.747855009575839	27.26	48.178	25.236	13.09	52.901	47.099	26.046	14.98	11.066	"0.917920656634747"	0.0314637482900137	0.0506155950752394	0	1	0	0	0	0	0	1	0
"F4JIU9"	314	35146.27634	5.28293830812159	8.63841998571418	63.3757961783439	39.0417197452229	1.96299363057325	-0.0514968152866242	0.631608674309543	32.166	51.911	21.656	14.331	51.592	48.408	24.204	13.694	10.51	"0.993421052631579"	0.00328947368421053	0.00328947368421053	0	0	0	0	0	1	0	0	0
"F4JJE5"	208	22730.82714	1.12966268764345	7.61400065335535	85.8653846153846	48.8966346153846	1.56860576923077	0.000480769230769242	0.568154632351894	33.654	52.885	32.212	8.654	51.442	48.558	24.519	13.462	11.058	"0.909090909090909"	0.0353535353535354	0.0555555555555556	0	0	0	1	0	0	0	0	1
"F4JJP9"	491	56337.65454	6.35067484394033	8.31935876506795	112.505091649694	40.4883910386965	0.604521384928717	0.198391038696538	0.805614675555304	24.236	40.122	35.031	14.664	62.322	37.678	20.774	11.609	9.165	"0.650727650727651"	0.120582120582121	0.228690228690229	0	0	0	0	0	1	0	0	0
"F4JKF3"	178	20212.47024	1.06557032134762	7.50193368366988	83.2584269662921	39.3241573033708	1.06859550561798	0.102921348314607	0.771613170477466	25.281	50	26.404	14.607	57.303	42.697	23.034	12.921	10.112	"0.880952380952381"	0.0416666666666667	0.0773809523809524	0	0	0	1	0	0	0	0	1
"F4JKH6"	1819	199115.55294	-24.7921046593269	6.07116820349971	74.106652006597	48.3441451346894	2.01307311709731	-0.0820010995052226	0.948065464046229	31.061	53.986	26.663	7.971	47.444	52.556	28.917	14.733	14.184	"0.943062465450525"	0.037037037037037	0.0199004975124378	0	0	0	0	0	1	0	0	0
"F4JKK0"	1108	123003.80664	-8.26778567510335	6.3647115679675	109.268953068592	38.4821299638989	0.888564981949458	0.167924187725632	0.888936640974217	27.617	51.083	36.462	11.823	62.094	37.906	20.126	10.469	9.657	"0.697632058287796"	0.109289617486339	0.193078324225865	0	1	0	1	0	0	0	0	1
"F4JNK0"	208	23429.05084	-6.41837676673962	5.53112495579566	95.625	61.0894230769231	1.28966346153846	0.0654326923076923	0.61040388761585	28.846	49.038	28.846	10.096	52.404	47.596	24.038	12.019	12.019	"0.883838383838384"	0.0202020202020202	0.095959595959596	0	0	0	0	0	1	0	0	0
"F4JNL3"	356	39604.58804	-4.07312748184428	5.72707376869425	76.4044943820225	34.6050561797753	1.67446629213483	0.00393258426966293	0.66729455100106	30.056	53.371	25.843	11.236	52.528	47.472	21.91	10.955	10.955	"0.921965317919075"	0.0202312138728324	0.0578034682080925	0	0	0	1	0	0	0	0	1
"F4JNX3"	304	34491.17434	3.22874759446862	8.04681213009322	81.8092105263158	53.2552631578947	1.94230263157895	-0.0562828947368421	0.807772000481163	28.618	48.355	26.974	10.855	48.026	51.974	26.316	14.474	11.842	"0.897959183673469"	0.0680272108843537	0.0340136054421769	0	0	0	0	0	1	0	0	0
"F4JPT7"	354	40518.28794	1.23281382736557	7.29129011695656	92.4858757062147	46.2327683615819	1.86675141242938	-0.014180790960452	0.886177739730844	26.271	46.328	28.814	12.429	51.412	48.588	28.531	15.537	12.994	"0.88953488372093"	0.0930232558139535	0.0174418604651163	0	0	0	0	0	1	0	0	0
"F4JQE2"	707	77090.17874	9.43218046230248	8.74108334486084	93.1683168316832	39.6	1.54553041018388	0.0197878359264498	0.717737577954272	30.693	52.758	31.542	9.052	54.031	45.969	26.167	14.569	11.598	"0.895265423242468"	0.0459110473457676	0.0588235294117647	0	0	0	0	0	0	1	0	0
"F4JSU0"	305	34965.85124	-6.50895780001837	5.9482716326399	66.5245901639344	47.34	2.18819672131148	-0.0719344262295082	0.614937014370212	26.557	49.18	20.984	14.098	44.918	55.082	25.574	13.115	12.459	"0.983050847457627"	0.00677966101694915	0.0101694915254237	0	0	0	0	0	0	0	1	0
"F4JTP5"	575	64811.43354	-14.3404020225255	5.92447776746816	84.295652173913	53.2532173913043	1.81499130434783	-0.0268173913043478	0.808363270463489	25.739	47.478	29.043	11.826	50.783	49.217	29.913	15.304	14.609	"0.925663716814159"	0.0442477876106195	0.0300884955752212	0	0	0	0	0	1	0	0	0
"F4JV39"	860	98872.67594	17.8385447924523	8.51520515597081	121.558139534884	42.9327906976744	0.510383720930233	0.226313953488372	0.851756373628123	22.907	42.907	36.744	14.767	63.605	36.395	20.116	12.326	7.791	"0.649411764705882"	0.137647058823529	0.212941176470588	0	0	0	1	0	0	0	0	1
"F4JVI3"	493	55961.03684	11.3383932663734	9.60780617329279	101.014198782961	42.0344827586207	1.53188640973631	0.00831643002028399	0.782213726812365	24.544	44.016	30.832	9.736	53.144	46.856	25.558	14.402	11.156	"0.939958592132505"	0.0476190476190476	0.0124223602484472	0	1	0	0	0	1	0	0	0
"F4JWE4"	373	42211.63364	6.39527270785446	8.29850010660321	87.7747989276139	45.1402144772118	2.31970509383378	-0.0919839142091153	0.822830293727229	29.223	50.67	27.346	10.456	46.649	53.351	26.81	15.818	10.992	"0.939393939393939"	0.0330578512396694	0.0275482093663912	0	0	0	1	0	0	0	0	1
